whs_source_page,comments,whs_site_id,latitude,longitude,name,edited name,wikipedia_link,Country,iso_code,Criteria,Date of Inscription,size_has,Region,Edited region
http://whc.unesco.org/en/list/156,,156,-2.33333,34.56667,Serengeti National Park,Serengeti National Park,http://en.wikipedia.org/wiki/Serengeti_National_Park,"Tanzania, United Republic of",TZ,"vii,x",1981,1476300,"Mara, Arusha, and Shinyanga Provinces","Mara, Arusha, and Shinyanga Provinces"
http://whc.unesco.org/en/list/606,,606,-8.416667,-42.333333,Serra da Capivara National Park,Serra da Capivara National Park,http://en.wikipedia.org/wiki/Serra_da_Capivara_National_Park,Brazil,BR,iii,1991,,"Sud-est de Etat du Piaui â Communes de Sao Raimundo Nonato, Sao Joao do Piaui et Canto do Butriti","Sud-est de Etat du Piaui â Communes de Sao Raimundo Nonato, Sao Joao do Piaui et Canto do Butriti"
http://whc.unesco.org/en/list/1349,,1349,52.365,4.887778,Seventeenth-century canal ring area of Amsterdam inside the Singelgracht,Seventeenth-century canal ring area of Amsterdam inside the Singelgracht,http://en.wikipedia.org/wiki/Canals_of_Amsterdam,Netherlands,NL,"i,ii,iv",,198,N52 21 54 E4 53 16,N52 21 54 E4 53 16
http://whc.unesco.org/en/list/1214,,1214,-34.084444,-70.382778,Sewell Mining Town,Sewell Mining Town,"http://en.wikipedia.org/wiki/Sewell,_Chile",Chile,CL,ii,2006,17,"Libertador General Bernardo O'Higgins Region, Province of Cachapoal, Municipality of Machali","Libertador General Bernardo O'Higgins Region, Province of Cachapoal, Municipality of Machali"
http://whc.unesco.org/en/list/157,,157,52.095,-131.220278,SGang Gwaay,SGang Gwaay,http://en.wikipedia.org/wiki/Gwaii_Haanas_National_Park_Reserve_and_Haida_Heritage_Site,Canada,CA,iii,1981,,Province of British Columbia,Province of British Columbia
http://whc.unesco.org/en/list/578,,578,-25.486111,113.436111,"Shark Bay, Western Australia","Shark Bay, Western Australia",http://en.wikipedia.org/wiki/Shark_Bay,Australia,AU,"vii,viii,ix,x",1991,2197300,State of Western Australia,State of Western Australia
http://whc.unesco.org/en/list/1345,,1345,38.248611,48.291389,Sheikh Safi al-din KhÄnegÄh and Shrine Ensemble in Ardabil,Sheikh Safi al-din KhÄnegÄh and Shrine Ensemble in Ardabil,http://en.wikipedia.org/wiki/Sheikh_Safi_al-Din_Kh%C4%81neg%C4%81h_and_Shrine_Ensemble,Iran (Islamic Republic of),IR,"i,ii,iv",,2.14,N38 14 55 E48 17 29,N38 14 55 E48 17 29
http://whc.unesco.org/en/list/663,,663,40.47,140.13,Shirakami-Sanchi,Shirakami-Sanchi,http://en.wikipedia.org/wiki/Shirakami-Sanchi,Japan,JP,ix,1993,16939,"Ajigasawa-machi, Nishitsugaru-gun, Aomori Prefecture; Fukaura-machi, Nishitsugaru-gun, Aomori Prefecture; Iwasaki-mura, Nishitsugaru-gun, Aomori Prefecture; Fujisato-machi, Yamamoto-gun, Akita Prefecture","Ajigasawa-machi, Nishitsugaru-gun, Aomori Prefecture; Fukaura-machi, Nishitsugaru-gun, Aomori Prefecture; Iwasaki-mura, Nishitsugaru-gun, Aomori Prefecture; Fujisato-machi, Yamamoto-gun, Akita Prefecture"
http://whc.unesco.org/en/list/1193,,1193,43.94944,144.96583,Shiretoko,Shiretoko,http://en.wikipedia.org/wiki/Shiretoko_National_Park,Japan,JP,"ix,x",2005,34000,Hokkaido prefecture,Hokkaido prefecture
http://whc.unesco.org/en/list/913,,913,36.7475,139.610556,Shrines and Temples of Nikko,Shrines and Temples of Nikko,http://en.wikipedia.org/wiki/Shrines_and_Temples_of_Nikk%25C5%258D,Japan,JP,"i,iv,vi",1999,51,Tochigi Prefecture,Tochigi Prefecture
http://whc.unesco.org/en/list/1315,,1315,32.018611,48.835833,Shushtar Historical Hydraulic System,Shushtar Historical Hydraulic System,http://en.wikipedia.org/wiki/Shushtar,Iran (Islamic Republic of),IR,"i,ii,v",,240,N32 1 7 E48 50 9,N32 1 7 E48 50 9
http://whc.unesco.org/en/list/410,,410,19.38333,-87.79167,Sian Ka'an,Sian Ka'an,http://en.wikipedia.org/wiki/Sian_Ka%27an,Mexico,MX,"vii,x",1987,528000,"Quintana Roo, Cozumel et Felipe Carrillo Puerto","Quintana Roo, Cozumel et Felipe Carrillo Puerto"
http://whc.unesco.org/en/list/1213,,1213,30.833333,103,"Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains","Sichuan Giant Panda Sanctuaries - Wolong, Mt Siguniang and Jiajin Mountains",http://en.wikipedia.org/wiki/Sichuan_Giant_Panda_Sanctuaries,China,CN,x,2006,924500,Sichuan Province,Sichuan Province
http://whc.unesco.org/en/list/9,,9,13.183333,38.066667,Simien National Park,Simien National Park,http://en.wikipedia.org/wiki/Semien_Mountains_National_Park,Ethiopia,ET,"vii,x",1978,22000,Gondar Region,Gondar Region
http://whc.unesco.org/en/list/405,,405,6.416667,80.5,Sinharaja Forest Reserve,Sinharaja Forest Reserve,http://en.wikipedia.org/wiki/Sinharaja_Forest_Reserve,Sri Lanka,LK,"ix,x",1988,8564,Sabaragamuwa and Southern Provinces,Sabaragamuwa and Southern Provinces
http://whc.unesco.org/en/list/23,,23,34.55417,38.26667,Site of Palmyra,Site of Palmyra,http://en.wikipedia.org/wiki/Palmyra,Syrian Arab Republic,SY,"i,ii,iv",1980,0.36,Province of Homs,Province of Homs
http://whc.unesco.org/en/list/757,,757,51.77194,-10.53861,Skellig Michael,Skellig Michael,http://en.wikipedia.org/wiki/Skellig_Michael,Ireland,IE,"iii,iv",1996,22,County Kerry,County Kerry
http://whc.unesco.org/en/list/390,,390,45.66667,14,Å kocjan Caves,Å kocjan Caves,http://en.wikipedia.org/wiki/%25C5%25A0kocjan_Caves,Slovenia,SI,"vii,viii",1986,413,"Villages of Å kocjan pri Divaci, Matavun and Betanja, Communes of Divaca and SeÅ¾ana, Region of Obalno-kraÅ¡ka","Villages of Å kocjan pri Divaci, Matavun and Betanja, Communes of Divaca and SeÅ¾ana, Region of Obalno-kraÅ¡ka"
http://whc.unesco.org/en/list/558,,558,59.27556,18.09944,SkogskyrkogÃ¥rden,Skogskyrkogården,http://en.wikipedia.org/wiki/Skogskyrkog%25C3%25A5rden,Sweden,SE,"ii,iv",1994,,Stockholm County,Stockholm County
http://whc.unesco.org/en/list/1263,,1263,12.5,53.833333,Socotra Archipelago,Socotra Archipelago,http://en.wikipedia.org/wiki/Socotra,Yemen,YE,x,,410460,N12 30 0 E53 49 60,N12 30 0 E53 49 60
http://whc.unesco.org/en/list/1188,,1188,36.43528,48.79667,Soltaniyeh,Soltaniyeh,http://en.wikipedia.org/wiki/Soltaniyeh,Iran (Islamic Republic of),IR,"ii,iii,iv",2005,790,Zanjan province,Zanjan province
http://whc.unesco.org/en/list/1248,,1248,25.220833,107.975,South China Karst,South China Karst,http://en.wikipedia.org/wiki/South_China_Karst,China,CN,"vii,viii",,47588,N25 13 15 E107 58 30,N25 13 15 E107 58 30
http://whc.unesco.org/en/list/168,,168,49.316667,8.443056,Speyer Cathedral,Speyer Cathedral,http://en.wikipedia.org/wiki/Speyer_Cathedral,Germany,DE,ii,1981,,State of Rhineland-Palatinate (Rheinland-Pfalz),State of Rhineland-Palatinate (Rheinland-Pfalz)
http://whc.unesco.org/en/list/219,,219,44.11444,27.07806,Srebarna Nature Reserve,Srebarna Nature Reserve,http://en.wikipedia.org/wiki/Srebarna_Nature_Reserve,Bulgaria,BG,x,1983,638,"Village of Srebarna, Province of Silistra; 16 km west of the town of Silistra and 1 km south of the Danube","Village of Srebarna, Province of Silistra; 16 km west of the town of Silistra and 1 km south of the Danube"
http://whc.unesco.org/en/list/387,,387,57.817222,-8.576667,St Kilda,St Kilda,"http://en.wikipedia.org/wiki/St_Kilda,_Scotland",United Kingdom of Great Britain and Northern Ireland,GB,"iii,v,vii,ix,x","2004, 2005",24201,N57 49 2 W8 34 36,N57 49 2 W8 34 36
http://whc.unesco.org/en/list/187,,187,52.15278,9.94389,St Mary's Cathedral and St Michael's Church at Hildesheim,St Mary's Cathedral and St Michael's Church at Hildesheim,"http://en.wikipedia.org/wiki/St._Mary%27s_Cathedral,_Hildesheim",Germany,DE,"i,ii,iii",1985,0.58,"District of Hanover, State of Lower Saxony (Niedersachsen)","District of Hanover, State of Lower Saxony (Niedersachsen)"
http://whc.unesco.org/en/list/1240,,1240,43.181667,16.638611,Stari Grad Plain,Stari Grad Plain,http://en.wikipedia.org/wiki/Stari_Grad_Plain,Croatia,HR,"ii,iii,v",2008,1377,Split and Dalmatia Counties,Split and Dalmatia Counties
http://whc.unesco.org/en/list/96,,96,43.11889,20.42278,Stari Ras and SopoÄani,Stari Ras and Sopoćani,http://en.wikipedia.org/wiki/Stari_Ras,Serbia,RS,"i,iii",1979,199,"Vicinity of Novi Pazar, RaÅ¡ka District, Republic of Serbia","Vicinity of Novi Pazar, RaÅ¡ka District, Republic of Serbia"
http://whc.unesco.org/en/list/886,,886,37.70083,62.1775,"State Historical and Cultural Park ""Ancient Merv""","State Historical and Cultural Park ""Ancient Merv""",http://en.wikipedia.org/wiki/Merv,Turkmenistan,TM,"ii,iii",1999,353,Mary Vilayet,Mary Vilayet
http://whc.unesco.org/en/list/307,,307,40.689444,-74.044722,Statue of Liberty,Statue of Liberty,http://en.wikipedia.org/wiki/Statue_of_Liberty,United States of America,US,"i,vi",1984,,"New York, New York","New York, New York"
http://whc.unesco.org/en/list/1298,,1298,50.835,4.416111,Stoclet House,Stoclet House,http://en.wikipedia.org/wiki/Stoclet_Palace,Belgium,BE,"i,ii",,0.86,N50 50 6 E4 24 58,N50 50 6 E4 24 58
"http://whc.unesco.org/en/list/1226
http://whc.unesco.org/en/list/1226",,1226,13.691111,-15.5225,Stone Circles of Senegambia,Stone Circles of Senegambia,http://en.wikipedia.org/wiki/Senegambian_stone_circles,Gambia,GM,"i,iii",2006,9.85,Senegal,Senegal
http://whc.unesco.org/en/list/173,,173,-6.16306,39.18917,Stone Town of Zanzibar,Stone Town of Zanzibar,http://en.wikipedia.org/wiki/Stone_Town,"Tanzania, United Republic of",TZ,"ii,iii,vi",2000,96,Zanzibar,Zanzibar
http://whc.unesco.org/en/list/373,,373,51.178889,-1.825278,"Stonehenge, Avebury and Associated Sites","Stonehenge, Avebury and Associated Sites","http://en.wikipedia.org/wiki/Stonehenge,_Avebury_and_Associated_Sites",United Kingdom of Great Britain and Northern Ireland,GB,"i,ii,iii",1986,4985,"Wiltshire, England","Wiltshire, England"
http://whc.unesco.org/en/list/495,,495,48.581389,7.73,Strasbourg â Grande Ã®le,Strasbourg – Grande île,http://en.wikipedia.org/wiki/European_Court_of_Human_Rights,France,FR,"i,ii,iv",1988,94,"Department of Bas-Rhin, Alsace Region","Department of Bas-Rhin, Alsace Region"
"http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187
http://whc.unesco.org/en/list/1187",,1187,59.057778,26.337778,Struve Geodetic Arc,Struve Geodetic Arc,http://en.wikipedia.org/wiki/Struve_Geodetic_Arc,Belarus,BY,"ii,iii,vi",2005,,Estonia,Estonia
http://whc.unesco.org/en/list/389,,389,43.48611,20.53667,Studenica Monastery,Studenica Monastery,http://en.wikipedia.org/wiki/Studenica_monastery,Serbia,RS,"i,ii,iv,vi",1986,1.16,"Village of Studenica, Commune of Kraljevo, RaÅ¡ka District, Republic of Serbia","Village of Studenica, Commune of Kraljevo, RaÅ¡ka District, Republic of Serbia"
http://whc.unesco.org/en/list/372,,372,54.116111,-1.573056,Studley Royal Park including the Ruins of Fountains Abbey,Studley Royal Park including the Ruins of Fountains Abbey,http://en.wikipedia.org/wiki/Studley_Royal_Park,United Kingdom of Great Britain and Northern Ireland,GB,"i,iv",1986,,"North Yorkshire, England","North Yorkshire, England"
http://whc.unesco.org/en/list/833,,833,39.705833,8.991389,Su Nuraxi di Barumini,Su Nuraxi di Barumini,http://en.wikipedia.org/wiki/Su_Nuraxi_di_Barumini,Italy,IT,"i,iii,iv",1997,2.33,"Province of Medio Campidano, Sardinia","Province of Medio Campidano, Sardinia"
http://whc.unesco.org/en/list/938,,938,10.74056,13.57194,Sukur Cultural Landscape,Sukur Cultural Landscape,http://en.wikipedia.org/wiki/Sukur,Nigeria,NG,"iii,v,vi",1999,,"Madagali Local Government Area, Adamawa State","Madagali Local Government Area, Adamawa State"
http://whc.unesco.org/en/list/1230,,1230,40.531111,72.782778,Sulaiman-Too Sacred Mountain,Sulaiman-Too Sacred Mountain,http://en.wikipedia.org/wiki/Sulayman_Mountain,Kyrgyzstan,KG,"iii,vi",,112,N40 31 52 E72 46 58,N40 31 52 E72 46 58
http://whc.unesco.org/en/list/880,,880,39.910556,116.141111,"Summer Palace, an Imperial Garden in Beijing","Summer Palace, an Imperial Garden in Beijing",http://en.wikipedia.org/wiki/Summer_Palace,China,CN,"i,ii,iii",1998,,10 km northwest of Beijing,10 km northwest of Beijing
http://whc.unesco.org/en/list/246,,246,19.8875,86.09472,"Sun Temple, KonÃ¢rak","Sun Temple, Konârak",http://en.wikipedia.org/wiki/Konark_Sun_Temple,India,IN,"i,iii,vi",1984,11,"State of Orissa, Puri District","State of Orissa, Puri District"
http://whc.unesco.org/en/list/452,,452,21.945,88.895833,Sundarbans National Park,Sundarbans National Park,http://en.wikipedia.org/wiki/Sundarbans_National_Park,India,IN,"ix,x",1987,133010,West Bengal,West Bengal
http://whc.unesco.org/en/list/1267,,1267,63.303056,-20.602222,Surtsey,Surtsey,http://en.wikipedia.org/wiki/Surtsey,Iceland,IS,ix,,3370,N63 18 11 W20 36 8,N63 18 11 W20 36 8
http://whc.unesco.org/en/list/1037,,1037,46.5,8.033333,Swiss Alps Jungfrau-Aletsch,Swiss Alps Jungfrau-Aletsch,http://en.wikipedia.org/wiki/Jungfrau-Aletsch_Protected_Area,Switzerland,CH,"vii,viii,ix",2007,82400,N46 30 0 E8 1 60,N46 30 0 E8 1 60
http://whc.unesco.org/en/list/1179,,1179,46.916667,9.25,Swiss Tectonic Arena Sardona,Swiss Tectonic Arena Sardona,http://en.wikipedia.org/wiki/Glarus_thrust,Switzerland,CH,viii,2008,32850,"Cantons of Glarus, St. Gallen and GraubÃ¼nden","Cantons of Glarus, St. Gallen and GraubÃ¼nden"
http://whc.unesco.org/en/list/166,,166,-33.856667,151.215278,Sydney Opera House,Sydney Opera House,http://en.wikipedia.org/wiki/Sydney_Opera_House,Australia,AU,i,2007,5.8,New South Wales,New South Wales
http://whc.unesco.org/en/list/1200,,1200,37.05944,15.29306,Syracuse and the Rocky Necropolis of Pantalica,Syracuse and the Rocky Necropolis of Pantalica,http://en.wikipedia.org/wiki/Necropolis_of_Pantalica,Italy,IT,"ii,iii,iv,vi",2005,,"City and Province of Syracuse, Sicily","City and Province of Syracuse, Sicily"
http://whc.unesco.org/en/list/1346,,1346,38.081389,46.293056,Tabriz Historic Bazaar Complex,Tabriz Historic Bazaar Complex,http://en.wikipedia.org/wiki/Tabriz_Bazaar,Iran (Islamic Republic of),IR,"ii,iii,iv",,29,N38 4 53 E46 17 35,N38 4 53 E46 17 35
http://whc.unesco.org/en/list/195,,195,5.75,-7.66667,TaÃ¯ National Park,Taï National Park,http://en.wikipedia.org/wiki/Ta%25C3%25AF_National_Park,CÃ´te d'Ivoire,CI,"vii,x",1982,330000,"Southwest region, Guiglo and Sassandra Districts","Southwest region, Guiglo and Sassandra Districts"
http://whc.unesco.org/en/list/252,,252,27.17417,78.04222,Taj Mahal,Taj Mahal,http://en.wikipedia.org/wiki/Taj_Mahal,India,IN,i,1983,,"Uttar Pradesh, Agra District","Uttar Pradesh, Agra District"
http://whc.unesco.org/en/list/1077,,1077,36.603889,47.235,Takht-e Soleyman,Takht-e Soleyman,http://en.wikipedia.org/wiki/Takht-e_Soleym%25C4%2581n,Iran (Islamic Republic of),IR,"i,ii,iii,iv,vi",2003,10,Western Azerbaijan Province,Western Azerbaijan Province
"http://whc.unesco.org/en/list/205
http://whc.unesco.org/en/list/205",,205,9.407083,-82.938806,Talamanca Range-La Amistad Reserves / La Amistad National Park,Talamanca Range-La Amistad Reserves / La Amistad National Park,http://en.wikipedia.org/wiki/La_Amistad_International_Park,Costa Rica,CR,"vii,viii,ix,x",1983,567845,Panama,Panama
http://whc.unesco.org/en/list/181,,181,-41.583333,145.416667,Tasmanian Wilderness,Tasmanian Wilderness,http://en.wikipedia.org/wiki/Tasmanian_Wilderness,Australia,AU,"iii,iv,vi,vii,viii,ix,x",1982,1407513,State of Tasmania,State of Tasmania
http://whc.unesco.org/en/list/179,,179,25.5,9,Tassili n'Ajjer,Tassili n'Ajjer,http://en.wikipedia.org/wiki/Tassili_n%27Ajjer,Algeria,DZ,"i,iii,vii,viii",1982,7200000,Wilayas (provinces) of Illizi and Tamanghasset,Wilayas (provinces) of Illizi and Tamanghasset
http://whc.unesco.org/en/list/139,,139,33.779167,72.8875,Taxila,Taxila,http://en.wikipedia.org/wiki/Taxila,Pakistan,PK,"iii,vi",1980,,Province of Punjab,Province of Punjab
http://whc.unesco.org/en/list/113,,113,32.0833,48.533333,Tchogha Zanbil,Tchogha Zanbil,http://en.wikipedia.org/wiki/Chogha_Zanbil,Iran (Islamic Republic of),IR,"iii,iv",1979,,Khuzestan,Khuzestan
http://whc.unesco.org/en/list/551,,551,-45.036028,167.319611,Te Wahipounamu â South West New Zealand,Te Wahipounamu – South West New Zealand,http://en.wikipedia.org/wiki/Te_Wahipounamu,New Zealand,NZ,"vii,viii,ix,x",1990,2600000,Southwest of South Island,Southwest of South Island
http://whc.unesco.org/en/list/1258,,1258,28.271389,-16.643611,Teide National Park,Teide National Park,http://en.wikipedia.org/wiki/Teide_National_Park,Spain,ES,"vii,viii",2007,18990,"Canary Island, Santa Cruz de Tenerife","Canary Island, Santa Cruz de Tenerife"
http://whc.unesco.org/en/list/704,,704,35.61167,116.975,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,Temple and Cemetery of Confucius and the Kong Family Mansion in Qufu,http://en.wikipedia.org/wiki/Qufu,China,CN,"i,iv,vi",1994,,"Qufu City, Shandong Province","Qufu City, Shandong Province"
http://whc.unesco.org/en/list/392,,392,37.43498,21.89694,Temple of Apollo Epicurius at Bassae,Temple of Apollo Epicurius at Bassae,http://en.wikipedia.org/wiki/Bassae,Greece,GR,"i,ii,iii",1986,20,"Prefectures of Messenia, Arcadia, and Ilia in the Western Peloponnese","Prefectures of Messenia, Arcadia, and Ilia in the Western Peloponnese"
http://whc.unesco.org/en/list/881,,881,39.845556,116.444722,Temple of Heaven: an Imperial Sacrificial Altar in Beijing,Temple of Heaven: an Imperial Sacrificial Altar in Beijing,http://en.wikipedia.org/wiki/Temple_of_Heaven,China,CN,"i,ii,iii",1998,,"Tiantan Park, Beijing","Tiantan Park, Beijing"
http://whc.unesco.org/en/list/1224,,1224,14.388333,104.683889,Temple of Preah Vihear,Temple of Preah Vihear,http://en.wikipedia.org/wiki/Preah_Vihear_Temple,Cambodia,KH,i,,155,N14 23 18 E104 41 2,N14 23 18 E104 41 2
http://whc.unesco.org/en/list/963,,963,43.73629,15.89038,The Cathedral of St James in Å ibenik,The Cathedral of St James in Šibenik,http://en.wikipedia.org/wiki/%25C5%25A0ibenik_Cathedral,Croatia,HR,"i,ii,iv",2000,0.1,County of Å ibenik-Knin,County of Å ibenik-Knin
http://whc.unesco.org/en/list/1237,,1237,46.613056,12.163056,The Dolomites,The Dolomites,http://en.wikipedia.org/wiki/Dolomites,Italy,IT,"vii,viii",,141903,N46 36 47 E12 9 47,N46 36 47 E12 9 47
http://whc.unesco.org/en/list/856,,856,50.48111,4.13722,"The Four Lifts on the Canal du Centre and their Environs, La LouviÃ¨re and Le Roeulx (Hainault)","The Four Lifts on the Canal du Centre and their Environs, La Louvière and Le Roeulx (Hainault)",http://en.wikipedia.org/wiki/Lifts_on_the_old_Canal_du_Centre,Belgium,BE,"iii,iv",,67,N50 28 51.996 E4 8 13.992,N50 28 51.996 E4 8 13.992
http://whc.unesco.org/en/list/438,,438,40.41667,116.08333,The Great Wall,The Great Wall,http://en.wikipedia.org/wiki/Great_Wall_of_China,China,CN,"i,ii,iii,iv,vi",1987,,"Liaoning, Jilin, Hebei, Beijing, Tianjin, Shanxi, Inner Mongolia, Shaanxi, Ningxia, Gansu, Xinjiang, Shandong, Henan, Hubei, Hunan, Sichuan, Qinghai provinces, municipalities and autonomous Regions","Liaoning, Jilin, Hebei, Beijing, Tianjin, Shanxi, Inner Mongolia, Shaanxi, Ningxia, Gansu, Xinjiang, Shandong, Henan, Hubei, Hunan, Sichuan, Qinghai provinces, municipalities and autonomous Regions"
http://whc.unesco.org/en/list/1338,,1338,26.924722,75.825,"The Jantar Mantar, Jaipur","The Jantar Mantar, Jaipur",http://en.wikipedia.org/wiki/Jantar_Mantar_(Jaipur),India,IN,"iii,iv",,1.87,N26 55 29 E75 49 30,N26 55 29 E75 49 30
http://whc.unesco.org/en/list/933,,933,47.39889,0.70278,The Loire Valley between Sully-sur-Loire and Chalonnes,The Loire Valley between Sully-sur-Loire and Chalonnes,http://en.wikipedia.org/wiki/Loire_Valley,France,FR,"i,ii,iv",,85394,N47 23 56.004 E0 42 10.008,N47 23 56.004 E0 42 10.008
http://whc.unesco.org/en/list/670,,670,40.666389,16.610278,The Sassi and the Park of the Rupestrian Churches of Matera,The Sassi and the Park of the Rupestrian Churches of Matera,http://en.wikipedia.org/wiki/Matera,Italy,IT,"iii,iv,v",1993,1016,"City and Province of Matera, Region of Basilicata","City and Province of Matera, Region of Basilicata"
http://whc.unesco.org/en/list/798,,798,21.95,89.18333,The Sundarbans,The Sundarbans,http://en.wikipedia.org/wiki/Sundarbans,Bangladesh,BD,"ix,x",1997,139500,South-Western Region (Khulna Division),South-Western Region (Khulna Division)
http://whc.unesco.org/en/list/787,,787,40.7825,17.23694,The Trulli of Alberobello,The Trulli of Alberobello,http://en.wikipedia.org/wiki/Alberobello,Italy,IT,"iii,iv,v",1996,11,"Province of Bari, Puglia Region","Province of Bari, Puglia Region"
"http://whc.unesco.org/en/list/1314
http://whc.unesco.org/en/list/1314",,1314,53.528611,8.556111,The Wadden Sea,The Wadden Sea,http://en.wikipedia.org/wiki/Wadden_Sea,Germany,DE,"viii,ix,x",2009,968,Netherlands,Netherlands
http://whc.unesco.org/en/list/44,,44,42.616667,25.4,Thracian Tomb of Kazanlak,Thracian Tomb of Kazanlak,http://en.wikipedia.org/wiki/Thracian_Tomb_of_Kazanlak,Bulgaria,BG,"i,iii,iv",1979,0.02,"Kazanlak, Province of Stara Zagora","Kazanlak, Province of Stara Zagora"
http://whc.unesco.org/en/list/359,,359,43.66667,26.66667,Thracian Tomb of Sveshtari,Thracian Tomb of Sveshtari,http://en.wikipedia.org/wiki/Thracian_Tomb_of_Sveshtari,Bulgaria,BG,"i,iii",1985,648,Razgrad Province,Razgrad Province
http://whc.unesco.org/en/list/884,,884,46.19314,9.02242,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona","Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",http://en.wikipedia.org/wiki/Three_Castles_of_Bellinzona,Switzerland,CH,iv,2000,,Bellinzona - Canton of Ticino,Bellinzona - Canton of Ticino
http://whc.unesco.org/en/list/1083,,1083,27.895,98.406389,Three Parallel Rivers of Yunnan Protected Areas,Three Parallel Rivers of Yunnan Protected Areas,http://en.wikipedia.org/wiki/Three_Parallel_Rivers_of_Yunnan_Protected_Areas,China,CN,"vii,viii,ix,x",2003,,"Lijiang Prefecture, Diqing Tibetan Autonomous Prefecture and Nujiang Lisu Autonomous Prefecture, Yunnan Province","Lijiang Prefecture, Diqing Tibetan Autonomous Prefecture and Nujiang Lisu Autonomous Prefecture, Yunnan Province"
http://whc.unesco.org/en/list/591,,591,15.33333,98.91667,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,http://en.wikipedia.org/wiki/Thungyai_Naresuan_Wildlife_Sanctuary,Thailand,TH,"vii,ix,x",1991,622200,"Kanchanaburi, Tak and Uthai Thani provinces","Kanchanaburi, Tak and Uthai Thani provinces"
http://whc.unesco.org/en/list/64,,64,17.216667,-89.616667,Tikal National Park,Tikal National Park,http://en.wikipedia.org/wiki/Tikal,Guatemala,GT,"i,iii,iv,ix,x",1979,57600,Department of El Peten,Department of El Peten
http://whc.unesco.org/en/list/119,,119,16.773333,-2.999444,Timbuktu,Timbuktu,http://en.wikipedia.org/wiki/Timbuktu,Mali,ML,"ii,iv,v",1988,,Circle and Region of Tombouctou,Circle and Region of Tombouctou
http://whc.unesco.org/en/list/194,,194,35.45,6.63333,Timgad,Timgad,http://en.wikipedia.org/wiki/Timgad,Algeria,DZ,"ii,iii,iv",1982,0.04,"Commune of Timgad, Wilaya (province) of Batna","Commune of Timgad, Wilaya (province) of Batna"
http://whc.unesco.org/en/list/193,,193,36.55,2.383333,Tipasa,Tipasa,http://en.wikipedia.org/wiki/Tipaza,Algeria,DZ,"iii,iv",1982,52,Commune and Wilaya (province) of Tipasa,Commune and Wilaya (province) of Tipasa
http://whc.unesco.org/en/list/567,,567,-16.558333,-68.67778,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,http://en.wikipedia.org/wiki/Tiwanaku,Bolivia (Plurinational State of),BO,"iii,iv",2000,,"Province of Ingavi, Department of La Paz","Province of Ingavi, Department of La Paz"
http://whc.unesco.org/en/list/12,,12,8.43491,38.6121,Tiya,Tiya,http://en.wikipedia.org/wiki/Tiya,Ethiopia,ET,"i,iv",1980,,"Sodo woreda, Gurage zone, Southern Nation Nationalities & Peoples Region","Sodo woreda, Gurage zone, Southern Nation Nationalities & Peoples Region"
http://whc.unesco.org/en/list/1063,,1063,48.15,21.35,Tokaj Wine Region Historic Cultural Landscape,Tokaj Wine Region Historic Cultural Landscape,http://en.wikipedia.org/wiki/Tokaj-Hegyalja,Hungary,HU,"iii,v",2002,13255,County of Borsod-AbaÃºj-ZemplÃ©n,County of Borsod-AbaÃºj-ZemplÃ©n
http://whc.unesco.org/en/list/1139,,1139,16.2898,-0.04456,Tomb of Askia,Tomb of Askia,http://en.wikipedia.org/wiki/Tomb_of_Askia,Mali,ML,"ii,iii,iv",2004,4.24,"City, Circle and Region of Gao","City, Circle and Region of Gao"
http://whc.unesco.org/en/list/1022,,1022,0.348611,32.551389,Tombs of Buganda Kings at Kasubi,Tombs of Buganda Kings at Kasubi,http://en.wikipedia.org/wiki/Kasubi_Tombs,Uganda,UG,"i,iii,iv,vi",2001,27,Kampala District,Kampala District
http://whc.unesco.org/en/list/421,,421,-39.290833,175.562222,Tongariro National Park,Tongariro National Park,http://en.wikipedia.org/wiki/Tongariro_National_Park,New Zealand,NZ,"vi,vii,viii",1993,79596,S39 17 27 E175 33 44,S39 17 27 E175 33 44
http://whc.unesco.org/en/list/1312,,1312,43.385833,-8.406389,Tower of Hercules,Tower of Hercules,http://en.wikipedia.org/wiki/Tower_of_Hercules,Spain,ES,iii,,233,N43 23 9 W8 24 23,N43 23 9 W8 24 23
http://whc.unesco.org/en/list/488,,488,51.508056,-0.076111,Tower of London,Tower of London,http://en.wikipedia.org/wiki/Tower_of_London,United Kingdom of Great Britain and Northern Ireland,GB,"ii,iv",1988,,"London Borough of Tower Hamlets, England","London Borough of Tower Hamlets, England"
