_SourcePage,name,wikipedia_link,Coordinates,Country,Criteria,Date of Inscription,size_has,Ref,Region
http://whc.unesco.org/en/list/154,Great Barrier Reef,http://en.wikipedia.org/wiki/Great_Barrier_Reef,S18 17 10 E147 41 60,Australia,(vii)(viii)(ix)(x),1981,3.487E7,154.0,Off the east coast of the Queensland mainland
http://whc.unesco.org/en/list/250,Great Living Chola Temples,http://en.wikipedia.org/wiki/Great_Living_Chola_Temples,Date of Inscription: 1987,India,(ii)(iii),2004,22.0,250.0,N10 46 59 E79 7 57
http://whc.unesco.org/en/list/358,Great Mosque and Hospital of DivriÄi,http://en.wikipedia.org/wiki/Divri%C4%9Fi_Great_Mosque,N39 22 24.996 E38 7 24.996,Turkey,(i)(iv),1985,2016.0,358.0,"City and District of DivriÄi, Province of Sivas (Eastern Anatolia)"
http://whc.unesco.org/en/list/259,Great Smoky Mountains National Park,http://en.wikipedia.org/wiki/Great_Smoky_Mountains_National_Park,N35 35 35 W83 26 8,United States of America,(vii)(viii)(ix)(x),1983,209000.0,259.0,"Counties of Cocke, Blount, and Sevier in the State of Tennessee; and the counties of Swain and Haywood in the state of North Carolina"
http://whc.unesco.org/en/list/364,Great Zimbabwe National Monument,http://en.wikipedia.org/wiki/Great_Zimbabwe,Date of Inscription: 1986,Zimbabwe,(i)(iii)(vi),,722.0,364.0,S20 16 60 E30 55 60
http://whc.unesco.org/en/list/917,Greater Blue Mountains Area,http://en.wikipedia.org/wiki/Greater_Blue_Mountains_Area,Date of Inscription: 2000,Australia,(ix)(x),,1032649.0,917.0,S33 42 0 E150 0 0
http://whc.unesco.org/en/list/419,Gros Morne National Park,http://en.wikipedia.org/wiki/Gros_Morne_National_Park,N49 36 45 W57 31 53,Canada,(vii)(viii),1987,180500.0,419.0,Provinces of Newfoundland and Labrador
http://whc.unesco.org/en/list/241,Group of Monuments at Hampi,http://en.wikipedia.org/wiki/Hampi,N15 18 51.984 E76 28 18.012,India,(i)(iii)(iv),1986,,241.0,"Karnataka, Bellary District"
http://whc.unesco.org/en/list/249,Group of Monuments at Mahabalipuram,http://en.wikipedia.org/wiki/Group_of_Monuments_at_Mahabalipuram,N12 37 0.012 E80 11 30.012,India,(i)(ii)(iii)(vi),1984,,249.0,"Tamil Nadu State, Chingleput District"
http://whc.unesco.org/en/list/239,Group of Monuments at Pattadakal,http://en.wikipedia.org/wiki/Pattadakal,N15 56 53.988 E75 49 0.012,India,(iii)(iv),1987,5.56,239.0,"State of Karnataka, Bijapur District, Badami Taluk"
http://whc.unesco.org/en/list/258,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve",http://en.wikipedia.org/wiki/Calanques_de_Piana,N42 19 30.7 E8 37 43.8,France,(vii)(viii)(x),1983,11800.0,258.0,"Departments of Corse du Sud and Haute Corse, Corsica"
http://whc.unesco.org/en/list/1013,Gunung Mulu National Park,http://en.wikipedia.org/wiki/Gunung_Mulu_National_Park,N4 7 59.988 E114 55 0.012,Malaysia,(vii)(viii)(ix)(x),2000,52864.0,1013.0,"northern Sarawak, island of Borneo"
http://whc.unesco.org/en/list/972,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,http://en.wikipedia.org/wiki/Gusuku_Sites_and_Related_Properties_of_the_Kingdom_of_Ryukyu,N26 12 31 E127 40 58,Japan,(ii)(iii)(vi),2000,55.0,972.0,Okinawa Prefecture
http://whc.unesco.org/en/list/976,Gyeongju Historic Areas,http://en.wikipedia.org/wiki/Gyeongju_Historic_Areas,N35 47 20.004 E129 13 36.012,"Korea, Republic of",(ii)(iii),2000,2880.0,976.0,"Kyongju City, Kyongsangbuk-do Province"
http://whc.unesco.org/en/list/672,Ha Long Bay,http://en.wikipedia.org/wiki/H%25E1%25BA%25A1_Long_Bay,N20 53 60 E107 5 60,Viet Nam,(vii)(viii),1994,150000.0,672.0,Province: Quang Ninh
http://whc.unesco.org/en/list/737,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks",http://en.wikipedia.org/wiki/Haeinsa,Date of Inscription: 1995,"Korea, Republic of",(iv)(vi),,,737.0,N35 47 60 E128 5 60
http://whc.unesco.org/en/list/130,Hal Saflieni Hypogeum,http://en.wikipedia.org/wiki/Hypogeum_of_%25C4%25A6al-Saflieni,N35 52 16.824 E14 30 26.604,Malta,(iii),1980,,130.0,"Commune of Paola, Island of Malta"
http://whc.unesco.org/en/list/806,Hallstatt-Dachstein / Salzkammergut Cultural Landscape,http://en.wikipedia.org/wiki/Commons:Category:Hallstatt-Dachstein_Salzkammergut_cultural_landscape,N47 33 34 E13 38 47,Austria,(iii)(iv),1997,28446.0,806.0,"States of Upper Austria, Styria and Salzburg"
http://whc.unesco.org/en/list/272,Hanseatic City of Lübeck,http://en.wikipedia.org/wiki/Free_City_of_L%25C3%25BCbeck,N53 52 0.012 E10 41 30.012,Germany,(iv),1987,81.0,272.0,State of Schleswig-Holstein
http://whc.unesco.org/en/list/731,Hanseatic Town of Visby,http://en.wikipedia.org/wiki/Visby,N57 38 30.012 E18 17 44.988,Sweden,(iv)(v),1995,,731.0,Island region of Gotland
http://whc.unesco.org/en/list/1189,"Harar Jugol, the Fortified Historic Town",http://en.wikipedia.org/wiki/Harar,N9 18 32 E42 8 16,Ethiopia,(ii)(iii)(iv)(v),2006,48.0,1189.0,Harari Region
http://whc.unesco.org/en/list/277,Hatra,http://en.wikipedia.org/wiki/Hatra,N35 35 17.016 E42 43 5.988,Iraq,(ii)(iii)(iv)(vi),1985,324.0,277.0,Governorate of Ninawa
http://whc.unesco.org/en/list/377,Hattusha: the Hittite Capital,http://en.wikipedia.org/wiki/Hattusa,N40 0 50.004 E34 37 14.016,Turkey,(i)(ii)(iii)(iv),1986,268.0,377.0,"District of Sungurlu, Ãorum Province"
http://whc.unesco.org/en/list/409,Hawaii Volcanoes National Park,http://en.wikipedia.org/wiki/Hawai%25CA%25BBi_Volcanoes_National_Park,N19 24 3 W155 7 25,United States of America,(viii),1987,92934.0,409.0,Hawaii
http://whc.unesco.org/en/list/158,Head-Smashed-In Buffalo Jump,http://en.wikipedia.org/wiki/Head-Smashed-In_Buffalo_Jump,N49 44 58 W113 37 26,Canada,(vi),1981,,158.0,Province of Alberta
http://whc.unesco.org/en/list/577,Heard and McDonald Islands,http://en.wikipedia.org/wiki/Heard_Island_and_McDonald_Islands,S53 6 0 E73 30 0,Australia,(viii)(ix),1997,38600.0,577.0,Territory of Heard Island and McDonald Islands
http://whc.unesco.org/en/list/514,Heart of Neolithic Orkney,http://en.wikipedia.org/wiki/Heart_of_Neolithic_Orkney,N58 59 45.8 W3 11 19.2,United Kingdom of Great Britain and Northern Ireland,(i)(ii)(iii)(iv),1999,15.0,514.0,"Mainland Orkney, Scotland"
http://whc.unesco.org/en/list/487,Henderson Island,http://en.wikipedia.org/wiki/Henderson_Island_(Pitcairn_Islands),S24 22 0 W128 19 60,United Kingdom of Great Britain and Northern Ireland,(vii)(x),1988,3700.0,487.0,Pitcairn Island group
http://whc.unesco.org/en/list/485,Hierapolis-Pamukkale,http://en.wikipedia.org/wiki/Pamukkale,N37 55 26.004 E29 7 23.988,Turkey,(iii)(iv)(vii),1988,1077.0,485.0,Denizli Province
"http://whc.unesco.org/en/list/898
http://whc.unesco.org/en/list/898",High Coast / Kvarken Archipelago,http://en.wikipedia.org/wiki/The_High_Coast,N63 17 60 E21 18 0,Finland,(viii),2000,194400.0,898.0,[se.gif] Sweden
http://whc.unesco.org/en/list/661,Himeji-jo,http://en.wikipedia.org/wiki/Himeji_Castle,N34 49 60 E134 41 60,Japan,(i)(iv),1993,107.0,661.0,Hyogo Prefecture
http://whc.unesco.org/en/list/775,Hiroshima Peace Memorial (Genbaku Dome),http://en.wikipedia.org/wiki/Hiroshima_Peace_Memorial,N34 22 60 E132 26 60,Japan,(vi),1996,0.4,775.0,Hiroshima Prefecture
http://whc.unesco.org/en/list/980,Historic and Architectural Complex of the Kazan Kremlin,http://en.wikipedia.org/wiki/Kazan_Kremlin,N55 47 28 E49 5 42,Russian Federation,(ii)(iii)(iv),2000,,980.0,"City of Kazan, Republic of Tatarstan"
http://whc.unesco.org/en/list/819,"Historic Area of Willemstad, Inner City and Harbour, Netherlands Antilles",http://en.wikipedia.org/wiki/Willemstad,N12 6 6.984 W68 54 7.992,Netherlands,(ii)(iv)(v),1997,86.0,819.0,"Willemstad, Island Territory of CuraÃ§ao, Netherlands Antilles"
http://whc.unesco.org/en/list/356,Historic Areas of Istanbul,http://en.wikipedia.org/wiki/Istanbul,N41 0 30.492 E28 58 47.748,Turkey,(i)(ii)(iii)(iv),1985,678.0,356.0,City and Province of Istanbul
http://whc.unesco.org/en/list/89,Historic Cairo,http://en.wikipedia.org/wiki/Islamic_Cairo,N30 3 0 E31 15 39.996,Egypt,(i)(v)(vi),1979,524.0,89.0,Governorate of al-Qahirah (Cairo)
http://whc.unesco.org/en/list/942,Historic Centre (ChorÃ¡) with the Monastery of Saint John,http://en.wikipedia.org/wiki/Monastery_of_Saint_John_the_Theologian,N37 17 60 E26 33 0,Greece,(iii)(iv)(vi),1999,,942.0,"Prefecture of Dodecanese, Region of the South Aegean"
http://whc.unesco.org/en/list/228,"Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge",http://en.wikipedia.org/wiki/Avignon,N43 57 10 E4 48 22,France,(i)(ii)(iv),1995,8.18,228.0,"Department of Vacluse, Region of Provence-Alpes-CÃ´te-d'Azur"
http://whc.unesco.org/en/list/996,Historic Centre of Brugge,http://en.wikipedia.org/wiki/Bruges,Date of Inscription: 2000,Belgium,(ii)(iv)(vi),,410.0,996.0,N51 12 32.076 E3 13 30.972
http://whc.unesco.org/en/list/602,Historic Centre of Bukhara,http://en.wikipedia.org/wiki/Bukhara,N39 46 28.992 E64 25 42.996,Uzbekistan,(ii)(iv)(vi),1993,,602.0,Bukhara region
http://whc.unesco.org/en/list/1270,Historic Centre of Camagüey,http://en.wikipedia.org/wiki/Camag%25C3%25BCey,N21 22 43 W77 55 7,Cuba,(iv)(v),2008,54.0,1270.0,CamagÃ¼ey Province
http://whc.unesco.org/en/list/617,Historic Centre of ÄeskÃ½ Krumlov,http://en.wikipedia.org/wiki/%C4%8Cesk%C3%BD_Krumlov,N48 49 0 E14 19 0,Czech Republic,(iv),1992,52.0,617.0,South Bohemian Region
http://whc.unesco.org/en/list/313,Historic Centre of Cordoba,"http://en.wikipedia.org/wiki/C%25C3%25B3rdoba,_Spain",N37 52 45.1 W4 46 47,Spain,(i)(ii)(iii)(iv),1984,,313.0,"Province of Cordoba, Autonomous Community of Andalusia"
http://whc.unesco.org/en/list/361,Historic Centre of Ãvora,http://en.wikipedia.org/wiki/Truth_and_Reconciliation_Commission_(South_Africa),N38 34 23.016 W7 54 28.008,Portugal,(ii)(iv),1986,,361.0,"Province: Alentejo, District: Evora"
http://whc.unesco.org/en/list/174,Historic Centre of Florence,http://en.wikipedia.org/wiki/Historic_centre_of_Florence,N43 46 23.016 E11 15 21.996,Italy,(i)(ii)(iii)(iv)(vi),1982,505.0,174.0,"City and Province of Florence, Tuscany"
http://whc.unesco.org/en/list/1031,Historic Centre of GuimarÃ£es,http://en.wikipedia.org/wiki/Guimar%25C3%25A3es,N41 26 26.988 W8 17 41.352,Portugal,(ii)(iii)(iv),2001,16.0,1031.0,"Province of Minho, District of Braga"
http://whc.unesco.org/en/list/500,Historic Centre of Lima,http://en.wikipedia.org/wiki/Historic_Centre_of_Lima,S12 3 5.004 W77 2 35.016,Peru,(iv),1988,200.0,500.0,City of Lima
http://whc.unesco.org/en/list/1110,Historic Centre of Macao,http://en.wikipedia.org/wiki/Historic_Centre_of_Macau,N22 11 28.651 E113 32 11.26,China,(ii)(iii)(iv)(vi),2005,16.0,1110.0,Macao Special Administrative Region
http://whc.unesco.org/en/list/412,Historic Centre of Mexico City and Xochimilco,http://en.wikipedia.org/wiki/Mexico_City,N19 25 5.988 W99 7 58.008,Mexico,(ii)(iii)(iv)(v),1987,,412.0,"District Federal. Delegations: Cuauhtemoc, Venustiano Carranza et Xochimilco"
http://whc.unesco.org/en/list/585,Historic Centre of Morelia,http://en.wikipedia.org/wiki/Morelia,N19 42 15.984 W101 11 30.012,Mexico,(ii)(iv)(vi),1991,390.0,585.0,Michoacan. Mairie de Morelia
http://whc.unesco.org/en/list/726,Historic Centre of Naples,http://en.wikipedia.org/wiki/Naples,N40 51 5 E14 15 46,Italy,(ii)(iv),1995,,726.0,"City and Province of Naples, Campania"
http://whc.unesco.org/en/list/415,Historic Centre of Oaxaca and Archaeological Site of Monte AlbÃ¡n,http://en.wikipedia.org/wiki/Monte_Alb%25C3%25A1n,N17 3 42.984 W96 43 18.012,Mexico,(i)(ii)(iii)(iv),1987,375.0,415.0,"Etat de Oaxaca de Juarez, municipalites de Oaxaca, Xoxocotlan et Cuilapan"
http://whc.unesco.org/en/list/755,Historic Centre of Oporto,http://en.wikipedia.org/wiki/Porto,N41 8 30 W8 37 0,Portugal,(iv),1996,,755.0,Northern region
http://whc.unesco.org/en/list/616,Historic Centre of Prague,http://en.wikipedia.org/wiki/Prague,N50 5 22.992 E14 25 9.984,Czech Republic,(ii)(iv)(vi),1992,866.0,616.0,Prague (HlavnÃ­ mesto Praha)
http://whc.unesco.org/en/list/416,Historic Centre of Puebla,"http://en.wikipedia.org/wiki/Puebla,_Puebla",N19 2 49.992 W98 12 29.988,Mexico,(ii)(iv),1987,597.0,416.0,"Etat de Puebla, municipalites de Puebla, San Pedro Cholula et San Andres Cholula"
http://whc.unesco.org/en/list/852,Historic Centre of Riga,http://en.wikipedia.org/wiki/Riga,N56 57 15.012 E24 7 0.012,Latvia,(i)(ii),1997,438.0,852.0,City of Riga
"http://whc.unesco.org/en/list/91
http://whc.unesco.org/en/list/91","Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura",http://en.wikipedia.org/wiki/Rome,"Province of Roma, Lazio region (IT) / Vatican City State (VA)",Holy See,(i)(ii)(iii)(iv)(vi),1980,1485.0,91.0,[it.gif] Italy
http://whc.unesco.org/en/list/540,Historic Centre of Saint Petersburg and Related Groups of Monuments,http://en.wikipedia.org/wiki/Historic_Centre_of_Saint_Petersburg_and_Related_Groups_of_Monuments,N59 57 0 E30 19 5.988,Russian Federation,(i)(ii)(iv)(vi),1990,,540.0,St. Petersburg region
http://whc.unesco.org/en/list/309,Historic Centre of Salvador de Bahia,"http://en.wikipedia.org/wiki/Salvador,_Bahia",S12 58 0 W38 30 0,Brazil,(iv)(vi),1985,,309.0,"Bahia State, north-east region of Brazil"
http://whc.unesco.org/en/list/550,Historic Centre of San Gimignano,http://en.wikipedia.org/wiki/San_Gimignano,N43 28 5.016 E11 2 30.012,Italy,(i)(iii)(iv),1990,14.0,550.0,"Province of Siena, Tuscany"
http://whc.unesco.org/en/list/863,Historic Centre of Santa Ana de los RÃ­os de Cuenca,"http://en.wikipedia.org/wiki/Cuenca,_Ecuador",S2 52 60 W78 58 60,Ecuador,(ii)(iv)(v),1999,200.0,863.0,Province of Azuay
http://whc.unesco.org/en/list/742,Historic Centre of Santa Cruz de Mompox,http://en.wikipedia.org/wiki/Santa_Cruz_de_Mompox,N9 13 60 W74 25 60,Colombia,(iv)(v),1995,458.0,742.0,BolÃ­var Department
http://whc.unesco.org/en/list/821,Historic Centre of SÃ£o LuÃ­s,"http://en.wikipedia.org/wiki/S%25C3%25A3o_Lu%25C3%25ADs,_Maranh%25C3%25A3o",S2 30 51 W44 18 9,Brazil,(iii)(iv)(v),1997,,821.0,"MaranhÃ£o State, Brasil's North-East Region"
http://whc.unesco.org/en/list/885,Historic Centre of Shakhrisyabz,http://en.wikipedia.org/wiki/Shahrisabz,N39 2 60 E66 49 59.988,Uzbekistan,(iii)(iv),2000,240.0,885.0,Kashkadarya region
http://whc.unesco.org/en/list/717,Historic Centre of Siena,http://en.wikipedia.org/wiki/Siena,N43 19 7 E11 19 54,Italy,(i)(ii)(iv),1995,170.0,717.0,"City and Province of Siena, Tuscany"
http://whc.unesco.org/en/list/902,Historic Centre of SighiÅoara,http://en.wikipedia.org/wiki/Sighi%C5%9Foara_Citadel,N46 13 4 E24 47 32,Romania,(iii)(v),1999,,902.0,"MureÅ County, Region of Transylvania"
http://whc.unesco.org/en/list/621,Historic Centre of TelÄ,http://en.wikipedia.org/wiki/Tel%25C4%258D,N49 10 59.988 E15 26 60,Czech Republic,(i)(iv),1992,36.0,621.0,Vysocina Region
http://whc.unesco.org/en/list/789,Historic Centre of the City of Pienza,http://en.wikipedia.org/wiki/Pienza,N43 4 37 E11 40 43,Italy,(i)(ii)(iv),1996,4.41,789.0,"Province of Siena, Tuscany"
http://whc.unesco.org/en/list/784,Historic Centre of the City of Salzburg,http://en.wikipedia.org/wiki/Salzburg,N47 48 2 E13 2 36,Austria,(ii)(iv)(vi),1996,236.0,784.0,Salzburg
http://whc.unesco.org/en/list/890,Historic Centre of the Town of Diamantina,"http://en.wikipedia.org/wiki/Diamantina,_Minas_Gerais",S18 13 60 W43 36 0,Brazil,(ii)(iv),1999,29.0,890.0,State of Minas Gerais
http://whc.unesco.org/en/list/993,Historic Centre of the Town of GoiÃ¡s,"http://en.wikipedia.org/wiki/Goi%25C3%25A1s,_Goi%25C3%25A1s",S15 55 59.808 W50 8 0.096,Brazil,(ii)(iv),2001,40.0,993.0,State of GoiÃ¡s
http://whc.unesco.org/en/list/189,Historic Centre of the Town of Olinda,http://en.wikipedia.org/wiki/Olinda,S8 0 48 W34 50 42,Brazil,(ii)(iv),1982,120.0,189.0,"State of Pernambuco, North-East Region of Brazil"
http://whc.unesco.org/en/list/828,Historic Centre of Urbino,http://en.wikipedia.org/wiki/Urbino,N43 43 30 E12 37 59.988,Italy,(ii)(iv),1998,29.0,828.0,"Province of Pesaro, Marche Region"
http://whc.unesco.org/en/list/1033,Historic Centre of Vienna,http://en.wikipedia.org/wiki/Vienna,N48 13 0 E16 22 60,Austria,(ii)(iv)(vi),2001,371.0,1033.0,Vienna
http://whc.unesco.org/en/list/30,Historic Centre of Warsaw,http://en.wikipedia.org/wiki/Warsaw_Old_Town,N52 15 59.004 E21 0 42.012,Poland,(ii)(vi),1980,26.0,30.0,"City and County of Warsaw, Masovian Voivodship"
http://whc.unesco.org/en/list/676,Historic Centre of Zacatecas,"http://en.wikipedia.org/wiki/Zacatecas,_Zacatecas",N22 46 0.012 W102 33 20.016,Mexico,(ii)(iv),1993,110.0,676.0,"Zacatecas State, Zacatecas Municipality"
http://whc.unesco.org/en/list/822,Historic Centre (Old Town) of Tallinn,http://en.wikipedia.org/wiki/Tallinn,N59 25 59.988 E24 43 60,Estonia,(ii)(iv),1997,113.0,822.0,County of Harju
http://whc.unesco.org/en/list/569,Historic Centres of Berat and Gjirokastra,http://en.wikipedia.org/wiki/Historic_Centres_of_Berat_and_Gjirokastra,Date of Inscription: 2005,Albania,(iii)(iv),2008,59.0,569.0,N40 4 10 E20 7 60
http://whc.unesco.org/en/list/1067,Historic Centres of Stralsund and Wismar,http://en.wikipedia.org/wiki/Wismar,N54 18 9 E13 5 7,Germany,(ii)(iv),2002,168.0,1067.0,State of Mecklenburg-Western Pomerania (Mecklenburg-Vorpommern)
http://whc.unesco.org/en/list/576,Historic City of Ayutthaya,http://en.wikipedia.org/wiki/Ayutthaya_Historical_Park,N14 20 52.008 E100 33 38.016,Thailand,(iii),1991,289.0,576.0,Ayutthaya Province
http://whc.unesco.org/en/list/793,Historic City of Meknes,http://en.wikipedia.org/wiki/Meknes,N33 52 59.988 W5 33 29.988,Morocco,(iv),1996,,793.0,"region centre sud, Wilaya de Meknes"
http://whc.unesco.org/en/list/566,Historic City of Sucre,http://en.wikipedia.org/wiki/Sucre,S19 2 35.016 W65 15 33.012,Bolivia (Plurinational State of),(iv),1991,114.0,566.0,"Department de Chuquisaca, Province Oropeza"
http://whc.unesco.org/en/list/379,Historic City of Toledo,"http://en.wikipedia.org/wiki/Toledo,_Ohio",N39 52 0.8 W4 1 45.9,Spain,(i)(ii)(iii)(iv),1986,,379.0,"Province of Toledo, Autonomous Community of Castile-La Mancha"
http://whc.unesco.org/en/list/810,Historic City of Trogir,http://en.wikipedia.org/wiki/Trogir,N43 30 45 E16 15 6.012,Croatia,(ii)(iv),1997,6.4,810.0,County of Split-Dalmatia
http://whc.unesco.org/en/list/300,Historic District of Old Québec,http://en.wikipedia.org/wiki/Old_Quebec,N46 48 34 W71 12 38,Canada,(iv)(vi),1985,,300.0,"Province of Quebec, City of Quebec"
http://whc.unesco.org/en/list/707,"Historic Ensemble of the Potala Palace, Lhasa",http://en.wikipedia.org/wiki/Potala_Palace,N29 39 28.512 E91 7 1.812,China,(i)(iv)(vi),1994,61.0,707.0,"Lhasa, Tibet Autonomous Region"
http://whc.unesco.org/en/list/345,Historic Fortified City of Carcassonne,http://en.wikipedia.org/wiki/Carcassonne,N43 12 38 E2 21 32,France,(ii)(iv),1997,11.0,345.0,"Department of Aude, Languedoc-Roussillon Region"
http://whc.unesco.org/en/list/895,Historic Fortified Town of Campeche,"http://en.wikipedia.org/wiki/Campeche,_Campeche",N19 50 47.004 W90 32 13.992,Mexico,(ii)(iv),1999,181.0,895.0,State of Campeche
http://whc.unesco.org/en/list/940,Historic Inner City of Paramaribo,http://en.wikipedia.org/wiki/Paramaribo,N5 49 33.996 W55 8 60,Suriname,(ii)(iv),2002,30.0,940.0,District of Paramaribo
http://whc.unesco.org/en/list/688,"Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)","http://en.wikipedia.org/wiki/Historic_Monuments_of_Ancient_Kyoto_(Kyoto,_Uji_and_Otsu_Cities)",N34 58 50 E135 46 10,Japan,(ii)(iv),1994,1056.0,688.0,Kyoto and Shiga prefectures
http://whc.unesco.org/en/list/870,Historic Monuments of Ancient Nara,http://en.wikipedia.org/wiki/Historic_Monuments_of_Ancient_Nara,N34 40 32 E135 50 22,Japan,(ii)(iii)(iv)(vi),1998,617.0,870.0,Nara Prefecture
http://whc.unesco.org/en/list/1305,"Historic Monuments of Dengfeng in ""The Centre of Heaven and Earth""",http://en.wikipedia.org/wiki/Dengfeng,Date of Inscription: 2010,China,(iii)(vi),,825.0,1305.0,N34 27 31.49 E113 4 3.79
http://whc.unesco.org/en/list/604,Historic Monuments of Novgorod and Surroundings,http://en.wikipedia.org/wiki/Veliky_Novgorod,Date of Inscription: 1992,Russian Federation,(ii)(iv)(vi),,,604.0,N58 31 59.988 E31 16 59.988
http://whc.unesco.org/en/list/792,Historic Monuments Zone of Querétaro,"http://en.wikipedia.org/wiki/Quer%25C3%25A9taro,_Quer%25C3%25A9taro",N20 34 60 W100 22 0,Mexico,(ii)(iv),1996,,792.0,"Etat QuerÃ©taro, municipalitÃ© de QuerÃ©taro"
http://whc.unesco.org/en/list/862,Historic Monuments Zone of Tlacotalpan,"http://en.wikipedia.org/wiki/Tlacotalpan,_Veracruz",N18 36 30 W95 39 30,Mexico,(ii)(iv),1998,,862.0,"State of Veracruz, Tlacotalpan Municipality"
http://whc.unesco.org/en/list/321,Historic Mosque City of Bagerhat,http://en.wikipedia.org/wiki/Mosque_city_of_Bagerhat,N22 40 0.012 E89 47 60,Bangladesh,(iv),1985,,321.0,Khulna District
http://whc.unesco.org/en/list/747,Historic Quarter of the City of Colonia del Sacramento,http://en.wikipedia.org/wiki/Colonia_del_Sacramento,S34 28 4 W57 51 12,Uruguay,(iv),1995,16.0,747.0,Department de Colonia
http://whc.unesco.org/en/list/959,Historic Quarter of the Seaport City of ValparaÃ­so,http://en.wikipedia.org/wiki/Valpara%25C3%25ADso,S33 2 26.3 W71 37 40.8,Chile,(iii),2003,23.0,959.0,"Fifth Region, Province ValparaÃ­so"
http://whc.unesco.org/en/list/274,Historic Sanctuary of Machu Picchu,http://en.wikipedia.org/wiki/Machu_Picchu,Date of Inscription: 1983,Peru,(i)(iii)(vii)(ix),,32592.0,274.0,S13 7 0 W72 34 60
http://whc.unesco.org/en/list/872,Historic Site of Lyons,http://en.wikipedia.org/wiki/Lyon,N45 46 1.992 E4 49 59.988,France,(ii)(iv),1998,427.0,872.0,"Department of RhÃ´ne, Region of RhÃ´ne-Alpes"
